a1,a2,b1,b2,c1,c2,d1,d2,conc
-0.01019239217905013,-0.013041119859714588,-0.286044589740186,0.35167506790340763,0.8826254528595103,-0.05375982058201513,-0.10625398178838472,0.03196039173136969,0.8017356887272291
-0.27524783678421405,0.18117765601748514,0.01124113881686166,-0.7683648538968446,-0.329987238555252,0.01136805708353622,0.4250392327347247,-0.10593967011890389,0.35962211716725206
-0.2255222125419292,0.24874817105522812,0.05806560717356529,-0.31723923370648777,-0.6644010064941539,-0.21573958835172105,-0.5296612962441857,-0.12140171644615205,0.7936196113493058
-0.23058463322597192,-0.26421007242034666,-0.358453954745683,-0.38863347128123893,-0.31319785095070357,0.646034468649367,0.2812011708571057,0.05450710838173031,0.8288302803993428
0.054448459745781386,-0.014299949198901223,-0.23349878825914488,0.6351507759115818,-0.41592832985832096,-0.516357789324401,-0.07317394000578331,-0.30645801793061767,0.9038919101896116
-0.008808420594088873,-0.2150528923666297,0.08868493497553284,-0.5612059336456752,0.4796102653404458,0.3948885885607472,0.4889167254490713,0.07651783544626256,0.5655803192316401
0.2869536002406259,-0.19486529727377855,0.10630300150737779,0.5596354871816336,-0.22843377502682705,0.34944041245319307,-0.14529194955149508,-0.5998271405595986,0.16217049246847007
0.4595986729026024,-0.020368242972716555,0.1890913049946243,-0.21861960616237036,0.026385576777858855,-0.16227190688810084,-0.3223426112701518,-0.7575427454960875,0.6658177939034355
-0.32802377704912156,0.08372160433509959,-0.29077723997920235,0.26528201845291666,0.14528521459313787,-0.3191259420184619,-0.20035036382343058,0.7532434621826354,0.7943723903332259
-0.38927299137692756,-0.056337902975133775,-0.1520884589418226,-0.06537710742729025,0.3549880540365549,0.12679880840980046,-0.8189162556834699,0.07189731016196194,0.7469764332642249
0.5610819824447251,0.08557879677200042,-0.2440884005362466,-0.21880492852218003,-0.4867158390825019,0.5517069270174376,-0.01813122164776932,-0.16972610867443397,0.4899417661590942
-0.6716245124384612,-0.44133347172013504,-0.04117776123274104,-0.04439138033347187,-0.415219885110898,-0.11751987351898074,0.35418722892598387,0.19700764341900082,0.7036798546989346
0.14025679882124023,-0.08423135309913768,0.4674227626086537,-0.19857973005330065,-0.08549452573338331,0.38021728858446635,-0.7397866536360292,0.12710770228379148,0.34444380371638395
-0.4813256295377799,-0.3096794949941274,0.05392533221778423,0.04348644505361808,-0.3071730772928066,0.45198349282860484,-0.04142769106524602,-0.6060236015057225,0.6432510910178818
0.5621212602368555,0.3640205224561022,-0.25427048942635,0.096939956318278,-0.49458306390504353,0.382085180493289,-0.22987356522561012,-0.18443037399676981,0.3132132919059004
-0.4157871501547381,-0.620881232809591,-0.2736851304679103,-0.12235503972039996,0.16086480668986766,0.1676977194206384,-0.4961619278469862,0.2271047431291031,0.928349692229466
0.2886268128917202,-0.04239515260419929,0.008178697707553764,0.7255005421706618,-0.4033089733610753,-0.2580205767428251,0.252573937438608,-0.30895460223148014,0.4619884386656964
0.19358685940310186,0.17247123306317658,0.6429453136771153,0.4271362220413085,0.31747462436598484,-0.3891768841204191,0.290975269934321,-0.006195248959685762,0.7062704594157199
0.2975962455176122,-0.6972513777803309,-0.08409282286173927,0.07617242238560598,0.15014662389818198,-0.3619456243232412,-0.5081718505730628,0.024816863192001687,0.7055685856119381
0.717989441318571,0.2816674270566259,0.24484497015145007,-0.2270250340641613,-0.26170705886735435,0.2509486420058153,0.1545028930936141,-0.371925056469967,0.8203271068850999
0.0732885834092144,-0.05373716209748111,-0.3905629956174154,-0.17534039662267148,0.03179980741844829,0.24832150558790606,0.7662940062958734,-0.3982161357150913,0.06480598254308016
-0.0180417141251403,0.49829695191579804,-0.017726997441594658,-0.00838431208593382,-0.4332974482624379,-0.20364225790842666,0.5463717998226291,-0.472494560410172,0.7015746896173383
0.5622839954632592,-0.4963461261853453,0.3705535054176981,-0.14401904483513495,-0.33406238932385146,0.1300880471804509,-0.3792248923549033,-0.08422438395461312,0.31292214710009375
-0.4343261482141262,-0.12129934904606327,0.171000755767181,-0.5207771638696428,0.2192059104816501,-0.2193434124153164,-0.5804445278111106,0.25123403111735887,0.7533148038500126
-0.16586240459539728,-7.726391805419619e-05,-0.5511694235540027,-0.42810056192169044,-0.12246364007998337,0.34429752752902937,-0.5166211672149791,0.29154119978965354,0.3137713351825416
0.2086037458076343,0.22689603366384475,-0.2617141617809148,0.09136777093042696,0.45418788017517076,-0.7879966808372183,0.023922490585725986,0.019042322254535088,0.48604590971580636
0.46377944674752425,0.1947680691279896,-0.2531818035860407,0.2923741669086709,-0.3725250480343608,-0.4669749433337841,-0.44851660306243535,-0.19845073076921393,0.8849349468789868
-0.613176229860539,-0.1977281148859522,0.09667237421019917,-0.2521298794939202,0.3339803261981148,-0.25321637513776046,-0.4243182900601371,-0.39534298709316024,0.9691984358761876
0.12352767204757031,-0.028857536887053697,0.2311527650331312,-0.17401680451343693,0.7379478028351265,-0.3290196569418505,-0.42733828740599766,-0.2544716124077019,0.5077304918852624
-0.3709870299107512,0.5535063633370361,-0.11004137598302921,0.09179200905434691,0.2600372516523597,0.14732991467942572,-0.6296961859116749,0.22275926349058198,0.9291286616087647
-0.12566678589457447,-0.49634869290161304,0.28634202608706427,-0.23865863333152648,0.6225573198790166,0.2773608446944274,-0.2918347404917729,-0.22186023606770783,0.7989362271542083
-0.18579595528935505,-0.2634875641061598,0.27657884312563136,-0.576475119508596,-0.11959416625647801,0.2878980692850812,0.5501533939778973,0.2955975758971929,0.7645507525248074
0.6575702995005341,-0.007070982954552968,0.4097693886029845,0.5567069666956581,-0.163415861376327,-0.05553676919131484,0.18833689654626307,0.15639002758819243,0.5375756387728611
-0.10182053091699139,0.5890359720939242,-0.24984179987507416,-0.25347895061098175,-0.5587142355717718,-0.284765238448108,0.29938911511344213,0.18196158767201337,0.42461429131243617
-0.04350980521361808,0.05661417819033904,0.00683033937215155,-0.3540182441639114,-0.011050940732554998,0.20241261936781846,-0.2800447641066872,0.8660300798859598,0.2467178910378693
0.6090181162815078,-0.6487573437205469,0.211849543553745,-0.26186265543687864,-0.13095421390654957,0.0191621661149535,0.2778138585814534,-0.007863130622448505,0.5823972072689174
-0.2040632351782469,-0.22163094024355548,0.1836918796903135,0.4268479137574991,-0.5778633069198416,0.46432797996558306,-0.34525814289992873,0.15673676827755956,0.916771343491466
0.08380872319923394,0.46116554950918165,0.4197156604653769,-0.09759799692984245,-0.2639340623340052,-0.705527099877672,-0.16031744605298767,-0.03852879165146772,0.533554232546039
0.12367489347980698,0.5275599318563089,-0.3882589170590275,0.26909854968965063,0.3528158020479764,-0.5097413400024573,0.3142328895914296,-0.012980374353832036,0.2729953120710651
0.6104732527190297,-0.12906695747400926,0.3305611474972601,0.32230806514666255,0.2396797839213854,-0.34127710840958514,-0.16308529002501182,-0.44384422012932356,0.8141443511980883
0.06870425250242501,0.17487117466667745,-0.6374770276857266,-0.4793566919283402,0.2993322626181865,-0.07715931992243868,0.013701975640587893,-0.48249237382967797,0.6390057167136375
-0.12308127312654248,0.14934913310223144,0.3030187547152015,-0.5894022385616015,0.05078176631420514,-0.4153273404298493,-0.37108017252744946,0.45886206007367697,0.4223200351694772
-0.022865027318600656,0.012452304535452569,-0.01578784495570476,0.2593531100903722,0.5838616284127855,0.6335621078085121,0.08303227817737913,0.4273396004030774,0.44814622937206283
-0.3676277287580441,0.21576128790405544,-0.4779166723228243,0.43666401201878136,-0.5461392339211002,0.21279393411499803,0.10829489649405173,-0.20961872240571294,0.9393515286584856
0.06338516078718814,-0.2478314103406969,0.2504743518538312,-0.6383551296202231,0.4848823617577555,-0.418208151915214,0.16418377565459646,-0.16541452696531275,0.7617133265594813
0.08587438036402625,0.6881984962583055,-0.16208802691619056,-0.32780259420675967,-0.17748138426706628,-0.565348198312019,0.17046325988335043,-0.071452090526294,0.4474567383209522
-0.2964583830218789,0.0699137540084512,0.6008567863929039,0.6381610049614125,0.2861689448655258,0.036199144584929024,-0.09646555436078527,-0.21549362374898365,0.361886011131029
0.03790345908489068,0.06927212350337986,-0.6186600498733326,-0.6650393541487601,-0.019170558513040496,0.199725273363675,0.2683444397816841,-0.2376566164095075,0.3372280268972722
-0.24090850399041527,0.09105608781510699,0.5809031198638043,-0.27882319980499476,0.3548531662992899,0.17987746434853338,0.19683324748723618,0.5669753707441348,0.7528411613873772
0.10519751973341762,0.5991889450659383,-0.30392758468455594,0.4146962354335379,0.4329572564326816,0.05964539273077263,0.29487934663396903,-0.29596918369108866,0.7300586474662185
0.46654410823954495,0.1594202165786384,0.0716834612352583,-0.6572703327336505,-0.01119119095261012,0.36762243536458405,0.3865985141255597,0.18721397342105978,0.2928589773603937
0.326404240549379,-0.0208254297951799,-0.22464847647384614,0.3454736976805251,0.3938027186812532,0.6581072498442169,0.07092332018230246,0.36054362921872296,0.738742940496367
0.6845783372793941,-0.41784658314516393,-0.41490707067721294,0.25259547736972743,-0.1675576550244641,0.2919915895177678,-0.08536660789223072,0.013500620232784477,0.4279402560261198
-0.3994853247222101,-0.26930144948551965,0.5348963586068347,-0.5360352133491677,-0.4052548920937551,-0.16292989855929377,0.04487049058660961,0.04061157346746913,0.673395227377933
0.22797614503507418,-0.15568879732630728,-0.02973097064061954,-0.04272026046567187,-0.29999214004940006,-0.5155060325822001,-0.7513965881055431,0.027209154265356833,0.3618699277946076
0.2184204754469523,0.05217229097279258,-0.19310309807056883,0.7746063862605496,-0.03957752228194894,0.18525696390466498,0.523333777114906,0.050019222560847704,0.5375407411790989
0.01769943494187118,0.37432435034909406,0.5024275058236862,0.34235664912855324,-0.6783803092642054,4.5356937321439084e-05,-0.01869372924282864,0.1713978861015235,0.7168817276726052
0.3934570537941695,0.6075971245776262,-0.14088481618065013,0.20477240263148336,-0.09408786778181909,-0.5898324497043841,-0.04126981164718119,-0.23617571800142634,0.3639168762519277
0.12483156290825442,-0.12266865926811035,0.24007073606198714,-0.5586014157556526,0.4180609108287473,-0.462237501552748,-0.394778068095502,-0.23539716413707573,0.7443436898988344
-0.29224932227127487,-0.3214430261941035,0.6294697024184696,-0.2582588533110562,-0.27731929062747007,0.006304016400727974,-0.16883552727904624,-0.4928324341176437,0.27666984445833637
0.006361937823595135,-0.351006864420368,-0.18924464174540134,0.49218757359402254,0.46306534040728964,0.35805193594243073,-0.4209064445703038,0.2808890020056626,0.7198689314055495
0.7415165562284267,-0.29550876347929156,-0.05783693782928259,0.06735867713893195,0.008084138460033252,-0.581753406516781,-0.042624812769808146,-0.12093887228893052,0.3074500948438635
-0.40562428334123946,0.5487282412450208,-0.4237271860669242,-0.34505199415147436,0.4443083723235778,-0.1233809346142595,0.13417627316168862,0.07158627048026603,0.4000498602541494
-0.631688168711015,0.34292468300554274,-0.10983383653690532,0.16143897586378783,0.5245189806354857,0.08238848979131791,-0.04055650745475817,0.402111738358627,0.6920541508769568
-0.8857075600882656,0.3321384855116007,0.22347281621745657,-0.02785161632429775,0.15690592269628753,0.03374793895283168,-0.1683019722220827,0.020159030481020704,0.26253760000422305
-0.25872623417929685,-0.028868775148096576,0.033669428414524694,-0.059225024676090005,-0.3234901406327554,-0.6017139719448142,-0.42166778009272743,-0.5320496252443664,0.41208659017116894
0.4491832809537161,0.3531104082441403,0.14942524555105827,0.5424901958607916,-0.1888911029417863,-0.4824016654166914,0.12853667083311315,-0.268348675741125,0.2564291756851278
-0.3853814405874837,0.3411319513887686,0.7470926149252262,0.20440559720364176,-0.30874783681463375,-0.1504354456997194,-0.10837932596353217,0.074020167464811,0.48556067537548964
-0.23480736649076522,-0.37434686026711267,-0.0025877256847400623,0.40956165709947473,0.0025435599010850962,0.08205575061773779,0.195740676641666,-0.7693688667739235,0.6373949278729523
0.1441886623602551,-0.2572688708864255,-0.051250237554749445,0.11958046775339853,-0.14464090054445938,-0.30599100389141143,-0.32939075080125624,0.8203941316927141,0.4740304289042198
0.18097157557970117,0.1319066534460848,-0.288185926987713,-0.5814821234764872,-0.23929317858925508,0.215760681745286,0.20107318290749263,0.6200266229616861,0.4952898984944602
0.4551605360216995,0.6014003621012669,-0.1007207624243846,-0.2857505694686723,-0.3995486793189442,0.367909433642023,-0.137617304658745,0.1594158396397285,0.6323604270900108
-0.24484956973384198,-0.0912128237909397,0.6359941621100753,0.3181981916279328,-0.1618101306746751,0.050522027739529345,-0.22617523567112874,0.5883026556774091,0.5012952941047799
0.5102081704460502,-0.07420790966483748,-0.01276541072234541,0.05680988536358511,-0.4421424655371555,0.5891940862955239,0.3629288344759892,0.2375574038339862,0.5264775159988472
-0.4107650337021147,0.057419384836213415,-0.0011351744934303132,0.31257349805269213,0.49871997314437544,-0.12238651669906098,0.12038486123114425,0.6723682288227236,0.8869966307886904
-0.22348449527118203,-0.09203263942454204,-0.06583848604346008,-0.2800653412925608,-0.2528307537755135,-0.39542031601803895,-0.4160345277523145,-0.682237515356296,0.3115590081571449
0.6248238001418813,-0.06657200173758354,0.3134392099071743,0.08947816710598422,-0.3829053144365394,-0.24313020378434427,0.006800958915492955,-0.54142208839952,0.47551610775277586
-0.10221256936029866,-0.14589289744917078,-0.1887736434838273,-0.25324873694788386,0.030974802181866767,0.6355767221400475,0.3448051712032678,0.5871027403391902,0.21231048461273125
-0.3744481237730156,0.2842512188205556,0.47136599116144884,0.7148628304113973,0.01612261123749824,-0.02267397998653073,0.1975083286024688,-0.07740475079477468,0.2266671977927845
0.31600392705599456,-0.24545832918925437,0.33122981401779217,0.2885639567688676,-0.31394095164076447,0.5482480751213703,0.00017431345887181093,0.4977695013757517,0.7801896635458064
-0.11033734586866784,-0.04822456526259794,0.545441542736598,0.5284861830617847,-0.1747268178606065,0.555105449700371,0.12422302260221779,0.23365157536516168,0.9117859638591114
-0.45186874896102736,-0.46923471597977934,0.17494395143040176,-0.43158367272301956,0.415497641774063,0.3859690092428152,0.024171985184725964,0.19122999515018593,0.3221422447431511
-0.22785927285168528,-0.24192831793005992,-0.3757229137286153,-0.14449674538112628,-0.4123133530810712,0.20427005054432573,0.7078716018050522,0.12121495003582067,0.7297289149821652
0.3649911565434985,-0.400403065225167,-0.2662161809740329,0.0071663502044563565,-0.18627049256888445,0.08210741827559193,0.3524818352478259,0.6854594522641475,0.7560020442333669
0.3453181547583443,-0.13200425615629224,0.515314678593275,0.6445638461155984,-0.040471117682100384,0.2601008422522607,-0.020046533934462207,0.33559835462697607,0.45226579628815033
-0.2850446178301444,-0.4376784967026342,0.4674626740278682,-0.2480203995923754,-0.40933156221725453,0.3631523122009995,-0.12195394068205835,0.3644817359140363,0.8738750297495146
-0.4923226213298153,0.08387734929548837,-0.6851744050029849,0.14805292539129797,0.12504429227473793,0.4805168662399902,0.10827964042855935,-0.030698184165478037,0.7026399684753941
-0.8883555710734088,-0.06305555836428847,-0.030729876084305108,0.2924365055231052,-0.16169893724098022,-0.09152061345000681,0.06352553336580288,-0.2860539782540108,0.6262914713511187
0.4610767077862005,0.26853438411938735,-0.21920022394243596,-0.034495604003011465,0.6100460170669932,0.2611265069650872,-0.46358198743594387,-0.1039587156354071,0.22447329046591585
-0.6463947660069453,0.08123205083983497,-0.11307013590904182,-0.08805433097054416,0.17525026080450595,-0.219188209748394,0.5105653342926617,-0.4643314051104992,0.8354766967075526
0.35728122584332145,0.23104351220695718,-0.5028589720593051,-0.5291594675818367,0.07440353682484345,0.3782298434368442,-0.30800341273468534,-0.20647597971777512,0.48091123021354415
0.46816272837675543,0.3330719202282142,0.5067036002593122,-0.49241341296322677,-0.1480070010159566,-0.3107504792279023,0.20755411270920582,0.09548091715032084,0.7083449895967665
0.6169209176980439,-0.1241779632183792,-0.3446695657740282,0.03856734234179354,0.3698042794809006,-0.42090358449633175,0.11681832963721175,0.3951484665134046,0.4853188378683275
0.19116523819801487,-0.2652607376370386,-0.6324033870179941,0.07367956393893807,-0.4838226428986204,0.1495461872462054,0.42501116073016876,-0.2250488215307936,0.5491841267901854
0.3611714635698846,0.2625382874589577,-0.060660088825213815,-0.026827184858500608,0.8496001134358879,-0.1011253046644174,0.2483818529025462,0.04989240876268819,0.3292520867351973
0.16707175540886163,0.404943355302929,-0.45749588696709537,0.3539577020308948,0.2656647113613032,-0.2764012425249216,0.49505068591849866,0.2854273966553053,0.05829370949547824
0.400785941227717,0.26634791362091037,0.49496767113533546,-0.3385050817519404,0.5384729748197977,-0.11451894549466576,-0.07255483519782266,-0.3170469914443278,0.3913502450739624
0.25946463604847103,0.034641594248266794,0.15494808295763302,-0.1602992870924102,-0.10207744081373174,-0.8419969091810544,-0.19251710423460122,0.3540223980445112,0.4361728609638211
0.41160068455663557,-0.1502795783737953,0.5959402929914968,0.2111603076917088,-0.2340322482041037,-0.4301298430093477,-0.3957277494001471,0.1090146308943718,0.8432079618518182
0.2567060945397612,0.08964067273036339,-0.0006197620408743276,0.46446972362478706,-0.6907887006345184,-0.3402826924601926,-0.15306057726904004,0.30647209093700817,0.8931201490158954
0.3569057610879497,0.3113874890690279,0.28073228021435426,0.21842931991505746,-0.08844104014876952,0.022379748046848696,0.5515712471247294,-0.5801556834511286,0.8156749551060024
-0.3057124692268176,0.258894575128814,-0.11932752644880955,0.5526417838414794,0.32002372402702406,-0.3099674287562139,0.30734366763284526,0.4763468950758018,0.8969328485435504
0.12146270876706533,0.22791354288592508,0.16628340806636452,0.4324094148364555,0.44082357839484154,-0.4495521835357154,-0.507328850195598,0.2546939305900934,0.8724022166142319
-0.03450549753704424,0.3530203194609832,0.21562513767771826,-0.617460133478151,-0.18493015614047453,-0.1279430806914176,0.33214911094439753,0.5343624068044931,0.16428027974246656
0.24305690856837514,0.234943128228259,0.4386094885506283,0.10266209847617283,-0.13102734764626708,-0.17327734297112635,-0.7841290583576658,0.14406835948986235,0.38835672872485566
-0.07583146956795972,-0.26255878185988046,0.09206352286867596,0.4554729177220953,-0.022709676274012297,0.7576950981424634,-0.08358773988109917,0.3574586715497772,0.9040573628842717
0.6126764377429432,-0.3226751836472071,0.08604779337079033,-0.04648621922923149,-0.14626806908104248,0.0038588697224536395,0.6670379894299515,-0.21117338591703264,0.9965889195700379
-0.5505850787073366,0.43132466502908684,-0.5287856709942695,-0.3984199877165988,-0.031428985298557297,-0.16907165903505592,-0.07487440745950302,-0.19308844627075045,0.35491821048538175
-0.0788773359830105,-0.13633689746319713,0.44672111594114383,0.1171197633128383,0.6613491112609249,-0.08806307152605755,0.46109157446454885,-0.32275475255642844,0.7868843015879692
-0.31037154812135687,0.26720531910198186,0.2206228290849588,-0.08899678263297978,-0.516310321244616,-0.18732321460719986,-0.39339511703279534,0.5650220410463179,0.6054056657104345
-0.32686544040566634,0.16888478274403884,-0.6261504930113684,0.3782962671162621,0.13219579271506804,-0.4686035197386996,0.23462046381978416,0.19326836276886344,0.8395599500997333
0.17442255710671875,-0.10933355724974181,-0.20361813516495877,0.17053447804087135,0.5876093176064918,0.4312938918580762,-0.577428793149874,-0.14952407569408255,0.16005806096542158
-0.6528737321733237,-0.14262455986918238,-0.17646238255890517,-0.2014673940831846,0.4387691138723563,-0.26956446969712566,0.1869405131619763,-0.4260938245861759,0.5935651272814787
-0.2778791553956847,0.2747775811582198,-0.7879142061383854,0.13455366218948628,-0.23198348921069606,0.13874823433279715,-0.27957252265732613,0.23903716117858187,0.30426555913740866
-0.3611652995687505,-0.5568503703309196,0.5318935293255455,0.09375280187321654,0.004337679252100102,-0.46331884304786697,-0.20089675851039446,-0.11284637206298144,0.8005595545592186
0.5304180133935856,0.22973139254594116,-0.2965150363719067,-0.42354968303790186,-0.247888032755524,0.2033550974874978,0.10803368009749036,0.5330025038003139,0.691690165694409
0.1436652628813385,-0.4044816188183318,-0.2433910316492222,-0.03237275682441068,-0.05672722926506732,0.30818097255051047,0.6105112906607671,0.5334324663920511,0.5921516772018433
-0.1583209861946285,0.3566474161859373,-0.22398083227151916,0.014636890447900841,0.1388404390920168,-0.5304598054384173,-0.25686824824898047,-0.6562848957577047,0.6344301591628583
0.5533797528862384,0.2615637936040274,-0.4878933568735647,0.3114028997034588,0.11399965163760653,-0.08557050173615152,-0.010462906996547755,-0.5195342467848164,0.8008750683771747
-0.6472615609887419,0.07405514391821372,0.478888366398088,0.0530978047757924,-0.0023090196371851474,0.28534005725989037,0.508595495565481,-0.057629896963055066,0.6294963538940412
-0.07283621275416093,0.03674055827605839,0.42155158695562506,0.6975819761208982,0.03191176961017153,-0.4198856166664849,-0.18052707951851765,0.3451178712456351,0.6593625463519828
-0.6817670326969835,-0.0990553379377801,-0.11731726120848984,0.09365131467377064,0.297083418116446,-0.06422803573466837,0.4388585426906857,-0.46676249447585083,0.7938343494983313
0.2689196112124825,0.620444577929731,-0.16388797936185942,0.5574037038133582,0.32687788889024477,-0.20911685792515866,-0.15822904224908885,-0.17192197443568175,0.7217639675739439
-0.09360253737246521,-0.5053395178761877,0.40284055185609585,-0.08846221635580553,-0.06453784033164889,-0.5920245819054994,0.3515654125451745,-0.2958174859853281,0.26592531175430395
-0.09845034472848124,-0.04326465467458801,-0.13697806599539605,0.6501472331882023,-0.5050619036904026,0.08973624642488165,-0.529902085887909,-0.055181000194457444,0.7421281811692835
0.49413638241864954,0.1306462593510527,-0.2818370851046828,0.25315591822697325,-0.16752171804365254,0.10904639901884627,-0.6278100643528408,-0.4014232292184252,0.6925048129793909
0.5079909879951711,-0.1418092579922731,0.0884114427688616,-0.06782698850719036,-0.2183882795630974,-0.12786420992611502,-0.7545670674115548,0.27568832189324194,0.7982974741795512
0.40378800465991227,0.15884529975881392,-0.29334235959602706,0.23695883060799433,-0.6696093543992641,-0.3404285932365805,-0.11993075223084546,0.3014506440167839,0.8136470612222595
-0.4021282213440481,0.12661965406964432,0.08694589637962163,-0.12986552117900185,0.277910348318013,-0.2955347196368686,-0.1970749717618536,-0.770987832333033,0.7920422894647602
-0.03503752556188605,0.023198741126116793,0.34139852959837164,-0.5429177706828012,0.3847855585482106,-0.5370319580908098,0.36844885796326915,-0.12125888612800953,0.8639264046041724
-0.046436110408692416,-0.5982374806121658,-0.39347403413393583,-0.3782277083980514,0.18973975231789394,-0.27562852592611214,0.4768314577619499,-0.05231722926533727,0.6865367442264959
0.0044724670808841405,-0.39697001398591464,0.19306557780218198,-0.006841739766867971,-0.44293241554649626,-0.5572812539943843,0.4725709461135402,0.27385919446505924,0.43245824434105085
-0.019635889098682774,-0.3196783566065824,0.012613703275175137,0.15688795306533082,-0.06162475290893915,-0.3941324017304211,0.7365269120586198,0.4135666722522403,0.4716941153063495
-0.11407468212321392,0.2083002462715659,-0.03221828893553266,0.0130968660393323,-0.8313800082091022,0.2968218907174952,0.34058619004680946,-0.2170104203724552,0.23464779648437784
0.599472771460128,0.08103629792157051,0.1350649197128331,-0.09514357746164609,-0.32297284311405894,-0.17649132643015591,0.25694556936524837,-0.6366231306802785,0.9077085539257966
0.6252301774649652,-0.14022367975759933,0.021168937074020733,0.08875269093914334,-0.3189270582902346,-0.49401467428188817,-0.34154148474352064,-0.34450519308171834,0.6509719730815484
